P,t,vx,vy,pen_factor,v_mag,cvmag,v_ang,vrel,v_collx,vcolly
0,0.1395,-0.6971,0.0000,0.0734,0.6971,0.7500,3.1416,-2.0000,-0.0551
0,0.1425,-0.7522,0.0000,0.0674,0.7522,0.7500,3.1416,-2.0000,-0.0506
0,0.1455,-0.8027,0.0000,0.0608,0.8027,0.7500,3.1416,-2.0000,-0.0456
0,0.1485,-0.8483,0.0000,0.0536,0.8483,0.7500,3.1416,-2.0000,-0.0402
0,0.1515,-0.8885,0.0000,0.0459,0.8885,0.7500,3.1416,-2.0000,-0.0345
0,0.1545,-0.9230,0.0000,0.0379,0.9230,0.7500,3.1416,-2.0000,-0.0284
0,0.1575,-0.9514,0.0000,0.0295,0.9514,0.7500,3.1416,-2.0000,-0.0221
0,0.1605,-0.9735,0.0000,0.0208,0.9735,0.7500,3.1416,-2.0000,-0.0156
0,0.1635,-0.9890,0.0000,0.0119,0.9890,0.7500,3.1416,-2.0000,-0.0089
0,0.1665,-0.9980,0.0000,0.0029,0.9980,0.7500,3.1416,-2.0000,-0.0022
0,0.1695,-1.0000,0.0000,0.0000,1.0002,0.7500,3.1416,0.0000,0.0000
0,0.1725,-1.0000,0.0000,0.0000,1.0000,0.7500,3.1416,0.0000,0.0000
0,0.1755,-1.0000,0.0000,0.0000,1.0000,0.7500,3.1416,0.0000,0.0000
0,0.1785,-1.0000,0.0000,0.0000,1.0000,0.7500,3.1416,0.0000,0.0000
0,0.1815,-1.0000,0.0000,0.0000,1.0000,0.7500,3.1416,0.0000,0.0000
0,0.1845,-1.0000,0.0000,0.0000,1.0000,0.7500,3.1416,0.0000,0.0000
0,0.1875,-1.0000,0.0000,0.0000,1.0000,0.7500,3.1416,0.0000,0.0000
0,0.1905,-1.0000,0.0000,0.0000,1.0000,0.7500,3.1416,0.0000,0.0000
0,0.1935,-1.0000,0.0000,0.0000,1.0000,0.7500,3.1416,0.0000,0.0000
0,0.1965,-1.0000,0.0000,0.0000,1.0000,0.7500,3.1416,0.0000,0.0000
0,0.1995,-1.0000,0.0000,0.0000,1.0000,0.7500,3.1416,0.0000,0.0000
0,0.2025,-1.0000,0.0000,0.0000,1.0000,0.7500,3.1416,0.0000,0.0000
0,0.2055,-1.0000,0.0000,0.0000,1.0000,0.7500,3.1416,0.0000,0.0000
